EMP1210,Grace,Davis,30,67500.22,2024-11-22,grace.davis@example.com,5797863049,AVERAGE,ACTIVE,1,Admin,Illinois
EMP1211,Frank,Davis,32,58727.44,2024-10-09,frank.davis@example.com,5057397690,POOR,PENDING,1,Cloud Tech,Nevada
EMP1212,Charlie,Jones,35,80623.08,2024-08-28,charlie.jones@example.com,5671649327,EXCELLENT,ACTIVE,1,Finance,Illinois
EMP1213,David,Davis,40,77751.78,2020-04-19,david.davis@example.com,9802714871,EXCELLENT,INACTIVE,0,HR,Texas
EMP1214,Grace,Williams,25,115157.81,2021-10-14,grace.williams@example.com,7178333210,GOOD,ACTIVE,0,HR,New York
EMP1215,Frank,Jones,30,83071.85,2024-08-26,frank.jones@example.com,6025643470,POOR,INACTIVE,0,Admin,Texas
EMP1216,Heidi,Brown,40,67914.67,2020-02-08,heidi.brown@example.com,2871539914,EXCELLENT,ACTIVE,1,Sales,Texas
EMP1217,Grace,Jones,25,53342.46,2020-09-06,grace.jones@example.com,6686334140,POOR,INACTIVE,0,HR,New York
EMP1218,Heidi,Garcia,25,51150.47,2023-01-02,heidi.garcia@example.com,1159319524,EXCELLENT,PENDING,0,Cloud Tech,Florida
EMP1219,David,Davis,30,74697.12,2023-06-13,david.davis@example.com,6904098365,AVERAGE,ACTIVE,1,HR,Florida
EMP1220,Charlie,Williams,25,88085.74,2022-12-13,charlie.williams@example.com,5528993159,EXCELLENT,ACTIVE,1,Sales,California
EMP1221,Alice,Williams,40,118672.76,2022-03-03,alice.williams@example.com,8752437728,POOR,PENDING,0,Finance,Texas
EMP1222,Alice,Miller,35,95997.31,2024-02-10,alice.miller@example.com,4209548148,AVERAGE,ACTIVE,0,Cloud Tech,California
EMP1223,Frank,Brown,30,106945.62,2021-11-24,frank.brown@example.com,7374605232,AVERAGE,PENDING,0,Cloud Tech,California
EMP1224,Heidi,Johnson,40,100123.15,2020-05-09,heidi.johnson@example.com,276420864,AVERAGE,ACTIVE,0,DevOps,New York
EMP1225,Alice,Johnson,35,52933.42,2024-12-19,alice.johnson@example.com,6756618442,POOR,ACTIVE,1,Admin,Texas
EMP1226,Grace,Jones,32,95283.03,2024-03-22,grace.jones@example.com,8612590471,GOOD,ACTIVE,0,Finance,California
EMP1227,Alice,Miller,35,112264.06,2022-06-13,alice.miller@example.com,9277423329,GOOD,INACTIVE,0,HR,Texas
EMP1228,Grace,Smith,35,75714.28,2022-10-15,grace.smith@example.com,5912662014,GOOD,PENDING,1,Admin,Florida
EMP1229,Eva,Jones,25,92171.73,2022-05-31,eva.jones@example.com,7201859625,POOR,ACTIVE,0,DevOps,Florida
EMP1230,Eva,Miller,35,70694.8,2023-09-15,eva.miller@example.com,3013674925,AVERAGE,INACTIVE,1,Cloud Tech,Texas
EMP1231,Grace,Brown,30,52964.86,2022-07-04,grace.brown@example.com,1764750110,GOOD,INACTIVE,1,DevOps,Florida
EMP1232,Frank,Brown,32,116353.31,2024-06-08,frank.brown@example.com,1783099973,POOR,PENDING,1,Finance,California
EMP1233,Grace,Brown,35,116695.26,2020-11-23,grace.brown@example.com,1926764920,GOOD,PENDING,0,Sales,Nevada
EMP1234,Heidi,Brown,25,95161.4,2024-05-13,heidi.brown@example.com,5182606887,EXCELLENT,ACTIVE,0,Admin,Texas
EMP1235,Alice,Brown,32,76040.94,2022-01-29,alice.brown@example.com,7189813128,GOOD,INACTIVE,1,Admin,Nevada
EMP1236,Charlie,Miller,32,69508.28,2023-08-23,charlie.miller@example.com,2087510292,GOOD,INACTIVE,0,HR,Florida
EMP1237,Alice,Miller,30,58243.27,2023-02-24,alice.miller@example.com,2184011844,AVERAGE,INACTIVE,0,Finance,Illinois
EMP1238,Heidi,Williams,30,64012.48,2022-10-02,heidi.williams@example.com,8260340847,POOR,PENDING,1,Sales,California
EMP1239,Bob,Garcia,40,106735.93,2020-06-28,bob.garcia@example.com,7297585987,AVERAGE,INACTIVE,1,Admin,Nevada
EMP1240,Frank,Johnson,35,70325.36,2023-01-15,frank.johnson@example.com,3103032431,AVERAGE,PENDING,0,DevOps,Texas
EMP1241,Charlie,Davis,30,118959.28,2020-09-05,charlie.davis@example.com,9839542960,AVERAGE,ACTIVE,1,HR,Illinois
EMP1242,David,Brown,40,75823.78,2023-03-18,david.brown@example.com,8446267145,AVERAGE,PENDING,0,Cloud Tech,California
EMP1243,Charlie,Smith,32,119971.65,2022-03-26,charlie.smith@example.com,2831435988,AVERAGE,INACTIVE,0,Cloud Tech,Texas
EMP1244,Grace,Davis,40,94963.7,2021-10-11,grace.davis@example.com,2625660930,GOOD,ACTIVE,0,Sales,Texas
EMP1245,Frank,Miller,30,103744.71,2021-01-07,frank.miller@example.com,4181861514,AVERAGE,PENDING,0,Sales,Nevada
EMP1246,Alice,Smith,25,61337.69,2020-12-03,alice.smith@example.com,5423401635,AVERAGE,INACTIVE,1,Sales,New York
EMP1247,David,Smith,35,63741.13,2021-05-28,david.smith@example.com,1128497184,POOR,ACTIVE,1,Sales,California
EMP1248,Eva,Smith,30,56539.99,2022-12-28,eva.smith@example.com,9484910255,EXCELLENT,PENDING,1,DevOps,California
EMP1249,Charlie,Williams,30,73633.37,2023-05-24,charlie.williams@example.com,2588967923,GOOD,PENDING,1,DevOps,Illinois
EMP1250,Alice,Miller,25,90373.99,2024-04-28,alice.miller@example.com,822269404,GOOD,PENDING,0,Cloud Tech,Texas
EMP1251,Grace,Smith,32,93901.48,2024-12-25,grace.smith@example.com,3967275783,GOOD,INACTIVE,0,DevOps,Texas
EMP1252,Eva,Brown,40,81748.09,2021-09-01,eva.brown@example.com,4683414650,AVERAGE,INACTIVE,1,Admin,Nevada
EMP1253,Charlie,Jones,40,73813.48,2021-02-21,charlie.jones@example.com,1131290147,AVERAGE,INACTIVE,0,Finance,Florida
EMP1254,Frank,Smith,35,89315.59,2022-11-20,frank.smith@example.com,7068277880,AVERAGE,INACTIVE,0,Finance,New York
EMP1255,Heidi,Williams,25,56776.82,2020-10-15,heidi.williams@example.com,6093068537,POOR,ACTIVE,0,HR,Florida
EMP1256,Grace,Davis,32,72920.51,2024-07-24,grace.davis@example.com,9097283214,EXCELLENT,ACTIVE,1,Finance,New York
EMP1257,Frank,Miller,30,84913.18,2022-08-14,frank.miller@example.com,2850676250,AVERAGE,PENDING,1,Admin,Florida
EMP1258,Alice,Garcia,25,65060.11,2021-05-08,alice.garcia@example.com,5381447442,EXCELLENT,INACTIVE,1,Finance,Illinois
EMP1259,Alice,Williams,35,82941.08,2023-10-09,alice.williams@example.com,963480796,POOR,PENDING,0,Finance,Illinois
EMP1260,Bob,Smith,40,103469.97,2022-01-19,bob.smith@example.com,509754509,GOOD,PENDING,1,Admin,California
EMP1261,Grace,Miller,25,88725.6,2022-01-12,grace.miller@example.com,5265016730,AVERAGE,ACTIVE,1,Sales,Illinois
EMP1262,Heidi,Jones,32,58316.77,2023-06-05,heidi.jones@example.com,8826170242,EXCELLENT,PENDING,1,HR,Illinois
EMP1263,Grace,Smith,35,60098.72,2024-03-26,grace.smith@example.com,7654562840,EXCELLENT,INACTIVE,1,HR,Illinois
EMP1264,Grace,Williams,32,99951.43,2020-10-07,grace.williams@example.com,7722560530,AVERAGE,ACTIVE,1,Cloud Tech,Texas
EMP1265,Heidi,Johnson,30,115195.81,2021-11-02,heidi.johnson@example.com,3402665022,GOOD,ACTIVE,1,Sales,Illinois
EMP1266,Grace,Brown,32,85512.05,2021-11-19,grace.brown@example.com,7416787255,GOOD,PENDING,0,DevOps,California
EMP1267,Heidi,Garcia,32,73186.77,2022-01-24,heidi.garcia@example.com,8621102257,GOOD,ACTIVE,0,HR,Florida
EMP1268,Grace,Davis,32,51865.3,2023-07-12,grace.davis@example.com,305690673,POOR,PENDING,1,HR,Nevada
EMP1269,David,Williams,25,94031.77,2022-12-09,david.williams@example.com,4716392822,EXCELLENT,ACTIVE,1,Sales,Florida
EMP1270,Grace,Miller,30,116374.36,2023-03-18,grace.miller@example.com,4143637188,EXCELLENT,ACTIVE,0,DevOps,New York
EMP1271,Alice,Garcia,40,98335.02,2022-04-25,alice.garcia@example.com,2392312603,EXCELLENT,ACTIVE,0,HR,Florida
EMP1272,Heidi,Garcia,25,89262.07,2021-02-28,heidi.garcia@example.com,3260931065,POOR,PENDING,1,DevOps,New York
EMP1273,Heidi,Garcia,32,113848.69,2022-07-30,heidi.garcia@example.com,8433567085,EXCELLENT,ACTIVE,1,Finance,California
EMP1274,Frank,Smith,35,69530.45,2021-05-19,frank.smith@example.com,414545634,POOR,ACTIVE,1,Sales,Florida
EMP1275,Eva,Brown,35,84230.22,2023-12-14,eva.brown@example.com,200053473,GOOD,PENDING,1,DevOps,New York
EMP1276,Eva,Smith,35,76578.59,2023-01-17,eva.smith@example.com,9162475540,AVERAGE,PENDING,0,Cloud Tech,Illinois
EMP1277,Frank,Miller,30,55532.06,2024-01-02,frank.miller@example.com,1082555988,EXCELLENT,INACTIVE,1,HR,Texas
EMP1278,Eva,Smith,40,115311.68,2021-07-09,eva.smith@example.com,5343961128,EXCELLENT,PENDING,1,Admin,New York
EMP1279,Charlie,Johnson,25,66972.06,2021-05-05,charlie.johnson@example.com,1093371188,GOOD,PENDING,1,Sales,Nevada
EMP1280,David,Brown,30,100215.06,2021-11-07,david.brown@example.com,5473820235,AVERAGE,INACTIVE,1,Cloud Tech,Texas
EMP1281,Charlie,Brown,25,115452.25,2023-08-30,charlie.brown@example.com,8485571616,POOR,INACTIVE,0,Sales,New York
EMP1282,Heidi,Miller,30,54141.38,2023-08-15,heidi.miller@example.com,6880294239,AVERAGE,INACTIVE,0,HR,California
EMP1283,David,Davis,32,79251.95,2020-12-24,david.davis@example.com,9036788126,GOOD,ACTIVE,0,DevOps,Nevada
EMP1284,Alice,Johnson,40,114822.78,2024-11-21,alice.johnson@example.com,8686694319,GOOD,PENDING,1,Finance,New York
EMP1285,Alice,Williams,35,69919.32,2021-11-17,alice.williams@example.com,2939087883,AVERAGE,ACTIVE,1,Sales,Illinois
EMP1286,Heidi,Smith,30,106616.97,2021-01-29,heidi.smith@example.com,4344812307,POOR,INACTIVE,0,Sales,Florida
EMP1287,Heidi,Jones,35,73597.85,2024-02-17,heidi.jones@example.com,3402424032,POOR,ACTIVE,1,DevOps,New York
EMP1288,David,Smith,30,79939.23,2024-08-20,david.smith@example.com,8105955183,EXCELLENT,INACTIVE,1,Sales,Nevada
EMP1289,Grace,Garcia,25,NULL,2021-10-24,grace.garcia@example.com,2694500533,POOR,INACTIVE,0,Admin,New York
EMP1290,Grace,Smith,30,90772.25,2021-09-10,grace.smith@example.com,2408916497,AVERAGE,INACTIVE,0,Finance,California
EMP1291,Eva,Williams,35,58275.74,2023-09-29,eva.williams@example.com,3735439626,GOOD,ACTIVE,0,DevOps,New York
EMP1292,Grace,Smith,32,94709.79,2020-08-28,grace.smith@example.com,3652717271,EXCELLENT,PENDING,0,DevOps,California
EMP1293,Frank,Johnson,32,60722.99,2022-09-06,frank.johnson@example.com,2397240421,EXCELLENT,ACTIVE,1,Admin,New York
EMP1294,Frank,Johnson,40,87626.24,2024-03-31,frank.johnson@example.com,6931216375,GOOD,INACTIVE,1,DevOps,Illinois
EMP1295,David,Brown,30,81272.36,2022-12-12,david.brown@example.com,1820916600,POOR,ACTIVE,0,DevOps,Illinois
EMP1296,Bob,Miller,32,64150.97,2022-11-01,bob.miller@example.com,23142899,GOOD,PENDING,1,Cloud Tech,Texas
EMP1297,Charlie,Davis,35,64378.1,2023-10-25,charlie.davis@example.com,1851327971,POOR,ACTIVE,0,Sales,Florida
EMP1298,Bob,Jones,32,85927.35,2020-09-27,bob.jones@example.com,4572308480,GOOD,INACTIVE,0,Finance,Texas
EMP1299,Alice,Garcia,32,51523.93,2024-01-21,alice.garcia@example.com,18418619,AVERAGE,INACTIVE,1,Finance,Nevada
EMP1300,Alice,Smith,30,74117.02,2022-05-17,alice.smith@example.com,3036625435,POOR,ACTIVE,0,Sales,Texas
EMP1301,Alice,Smith,25,62598.69,2022-04-17,alice.smith@example.com,1721314518,AVERAGE,INACTIVE,1,Finance,Texas
EMP1302,Grace,Williams,35,55617.5,2022-02-08,grace.williams@example.com,5151092267,EXCELLENT,INACTIVE,1,Finance,Florida
EMP1303,Charlie,Miller,35,87018.98,2022-03-15,charlie.miller@example.com,5926249450,GOOD,PENDING,1,Cloud Tech,New York
EMP1304,David,Johnson,25,100336.58,2023-10-11,david.johnson@example.com,4754102251,EXCELLENT,INACTIVE,1,Cloud Tech,California
EMP1305,Grace,Jones,30,69295.48,2020-11-13,grace.jones@example.com,6771196420,EXCELLENT,INACTIVE,0,Admin,Florida
EMP1306,Bob,Brown,25,115536.66,2024-04-17,bob.brown@example.com,5226557675,EXCELLENT,PENDING,1,DevOps,Florida
EMP1307,David,Johnson,30,81250.87,2020-03-09,david.johnson@example.com,9523668787,EXCELLENT,PENDING,0,Cloud Tech,Texas
EMP1308,Alice,Garcia,30,66403.75,2022-06-17,alice.garcia@example.com,7883619688,GOOD,INACTIVE,0,DevOps,Texas
EMP1309,Alice,Miller,30,114147.79,2024-07-28,alice.miller@example.com,3135030586,EXCELLENT,ACTIVE,0,Sales,California
EMP1310,Frank,Garcia,30,65472.99,2022-12-03,frank.garcia@example.com,2105524727,GOOD,PENDING,0,HR,New York
EMP1311,Alice,Davis,32,97512.51,2023-07-06,alice.davis@example.com,6333021259,GOOD,ACTIVE,1,Sales,Nevada
EMP1312,Alice,Brown,35,86712.41,2024-05-28,alice.brown@example.com,6501917919,AVERAGE,INACTIVE,1,DevOps,Nevada
EMP1313,Grace,Davis,30,87654.98,2024-03-25,grace.davis@example.com,2521310961,POOR,ACTIVE,0,HR,Florida
EMP1314,David,Williams,35,89367.02,2020-04-28,david.williams@example.com,2728476569,POOR,INACTIVE,0,DevOps,New York
EMP1315,Charlie,Garcia,40,95269.41,2021-11-07,charlie.garcia@example.com,4120092819,GOOD,ACTIVE,1,Admin,California
EMP1316,Frank,Williams,25,68792.31,2020-04-15,frank.williams@example.com,6678498435,AVERAGE,ACTIVE,0,Sales,Nevada
EMP1317,Alice,Smith,25,89119.53,2023-10-07,alice.smith@example.com,2418623689,GOOD,PENDING,1,Admin,Illinois
EMP1318,Frank,Davis,35,58212.13,2024-02-27,frank.davis@example.com,3628917755,GOOD,ACTIVE,0,Cloud Tech,New York
EMP1319,Heidi,Miller,30,77764.24,2021-02-22,heidi.miller@example.com,6205634110,GOOD,PENDING,1,DevOps,Illinois
EMP1320,Frank,Garcia,35,75148.17,2023-08-21,frank.garcia@example.com,5950342810,AVERAGE,PENDING,0,Finance,Florida
EMP1321,Heidi,Jones,40,108781.18,2024-04-08,heidi.jones@example.com,3904383033,POOR,INACTIVE,0,Cloud Tech,Nevada
EMP1322,Frank,Brown,35,65489.19,2024-11-04,frank.brown@example.com,1990970050,AVERAGE,PENDING,1,Finance,Texas
EMP1323,Eva,Johnson,32,70663.46,2022-05-05,eva.johnson@example.com,4054683564,EXCELLENT,PENDING,0,Sales,Illinois
EMP1324,David,Miller,40,95822.56,2023-02-01,david.miller@example.com,2156818208,AVERAGE,INACTIVE,0,Sales,New York
EMP1325,Eva,Miller,40,82258.03,2022-10-01,eva.miller@example.com,6790422710,AVERAGE,PENDING,1,DevOps,Nevada
EMP1326,Frank,Williams,30,62883.34,2022-09-27,frank.williams@example.com,3322889856,AVERAGE,PENDING,0,Admin,Nevada
EMP1327,Alice,Davis,32,103503.72,2020-04-09,alice.davis@example.com,2545960632,AVERAGE,PENDING,1,Cloud Tech,Texas
EMP1328,David,Garcia,25,85401.3,2021-03-23,david.garcia@example.com,9912971023,POOR,ACTIVE,1,DevOps,New York
EMP1329,Heidi,Garcia,40,NULL,2023-02-03,heidi.garcia@example.com,8171752420,EXCELLENT,PENDING,0,Cloud Tech,Texas
EMP1330,Eva,Smith,32,98850.14,2024-07-23,eva.smith@example.com,4955112746,POOR,PENDING,0,HR,Texas
EMP1331,Charlie,Smith,25,63435.24,2021-05-08,charlie.smith@example.com,4721970545,POOR,ACTIVE,0,Cloud Tech,Illinois
EMP1332,Frank,Brown,35,82129.84,2022-04-11,frank.brown@example.com,6927589550,AVERAGE,INACTIVE,0,Finance,Texas
EMP1333,David,Williams,35,95492.61,2024-10-23,david.williams@example.com,6874090379,GOOD,PENDING,0,DevOps,Texas
EMP1334,Grace,Miller,40,94572.37,2020-04-24,grace.miller@example.com,2146296135,GOOD,INACTIVE,0,Finance,Illinois
EMP1335,Bob,Garcia,40,118413.05,2023-03-04,bob.garcia@example.com,7157787111,POOR,INACTIVE,0,Finance,Nevada
EMP1336,Alice,Jones,30,68976.65,2022-08-31,alice.jones@example.com,1663651558,POOR,PENDING,1,Admin,Nevada
EMP1337,Eva,Williams,32,115013.65,2021-01-02,eva.williams@example.com,7371470826,AVERAGE,ACTIVE,0,Sales,Nevada
EMP1338,David,Brown,32,70949.38,2020-06-06,david.brown@example.com,2359096055,POOR,INACTIVE,1,Admin,Nevada
EMP1339,Grace,Brown,32,105334.87,2020-10-13,grace.brown@example.com,7303064420,AVERAGE,PENDING,0,HR,Florida
EMP1340,Bob,Williams,32,80596.18,2020-07-19,bob.williams@example.com,2146147682,GOOD,ACTIVE,0,DevOps,California
EMP1341,Frank,Brown,32,72846.37,2024-05-03,frank.brown@example.com,4201654234,GOOD,INACTIVE,1,Sales,Illinois
EMP1342,Heidi,Williams,40,80229.36,2022-02-07,heidi.williams@example.com,6778265959,EXCELLENT,PENDING,0,Admin,California
EMP1343,Grace,Johnson,25,55145.47,2023-12-31,grace.johnson@example.com,8931992549,GOOD,ACTIVE,0,Sales,California
EMP1344,Grace,Williams,30,NULL,2022-01-08,grace.williams@example.com,2727516479,POOR,INACTIVE,1,DevOps,Florida
EMP1345,Eva,Davis,40,56110.81,2020-09-28,eva.davis@example.com,7279103367,GOOD,ACTIVE,0,HR,California
EMP1346,Grace,Williams,25,56514.5,2023-02-09,grace.williams@example.com,2963533904,AVERAGE,INACTIVE,0,Cloud Tech,Texas
EMP1347,Frank,Brown,40,104541.84,2022-03-05,frank.brown@example.com,5044817765,GOOD,INACTIVE,0,Cloud Tech,California
EMP1348,David,Garcia,32,61865.12,2022-02-18,david.garcia@example.com,5586851275,EXCELLENT,PENDING,1,Sales,New York
EMP1349,Eva,Davis,40,69317.33,2022-06-09,eva.davis@example.com,5289286645,GOOD,ACTIVE,0,Admin,Texas
EMP1350,Bob,Brown,35,84706.17,2023-07-04,bob.brown@example.com,4911110960,AVERAGE,PENDING,0,HR,New York
EMP1351,Heidi,Smith,25,73255.21,2022-03-21,heidi.smith@example.com,7981789045,AVERAGE,ACTIVE,0,Admin,California
EMP1352,Frank,Smith,40,59528.71,2023-05-02,frank.smith@example.com,3378613714,POOR,PENDING,0,HR,Florida
EMP1353,David,Garcia,40,70401.37,2021-10-15,david.garcia@example.com,7660538443,GOOD,INACTIVE,1,HR,New York
EMP1354,Heidi,Garcia,32,107154.62,2021-07-28,heidi.garcia@example.com,4630600024,AVERAGE,INACTIVE,1,Admin,California
EMP1355,Bob,Davis,32,97719.88,2021-01-03,bob.davis@example.com,8955296385,EXCELLENT,PENDING,0,Admin,Illinois
EMP1356,Heidi,Johnson,30,107327.59,2020-05-21,heidi.johnson@example.com,3960962625,POOR,PENDING,0,Finance,California
EMP1357,Grace,Garcia,40,67687.72,2021-05-10,grace.garcia@example.com,5826312818,EXCELLENT,INACTIVE,1,Admin,Nevada
EMP1358,Grace,Smith,40,90757.08,2022-09-08,grace.smith@example.com,6482531105,GOOD,PENDING,1,Cloud Tech,Florida
EMP1359,Grace,Williams,32,87583.42,2024-07-21,grace.williams@example.com,920981959,GOOD,PENDING,0,Cloud Tech,California
EMP1360,Bob,Brown,25,61643.69,2021-12-28,bob.brown@example.com,2752334382,GOOD,PENDING,1,Admin,Nevada
EMP1361,Grace,Smith,35,68111.69,2020-07-20,grace.smith@example.com,6404120910,POOR,ACTIVE,0,Finance,Texas
EMP1362,David,Smith,40,97568.88,2024-04-30,david.smith@example.com,7911244210,AVERAGE,INACTIVE,1,HR,Florida
EMP1363,Charlie,Johnson,35,79118.28,2021-08-28,charlie.johnson@example.com,7536170616,POOR,ACTIVE,1,Cloud Tech,Florida
EMP1364,Bob,Davis,30,104898.9,2022-07-21,bob.davis@example.com,1366572239,EXCELLENT,INACTIVE,1,HR,California
EMP1365,Frank,Davis,40,81671.3,2023-11-27,frank.davis@example.com,2990155798,POOR,PENDING,1,Cloud Tech,Florida
EMP1366,Alice,Miller,25,97399.75,2020-08-11,alice.miller@example.com,8028413907,EXCELLENT,PENDING,0,Cloud Tech,California
EMP1367,David,Johnson,32,89189.43,2021-11-08,david.johnson@example.com,882351304,POOR,ACTIVE,1,Admin,Illinois
EMP1368,David,Williams,40,96011.55,2023-08-04,david.williams@example.com,2312447314,AVERAGE,ACTIVE,1,DevOps,New York
EMP1369,David,Davis,40,99331.49,2020-01-10,david.davis@example.com,8477686341,EXCELLENT,INACTIVE,0,Sales,Florida
EMP1370,Bob,Brown,32,72818.94,2022-01-19,bob.brown@example.com,3461994236,GOOD,ACTIVE,1,Cloud Tech,Illinois
EMP1371,Eva,Garcia,40,77204.75,2023-05-07,eva.garcia@example.com,6769459195,GOOD,INACTIVE,1,Sales,Nevada
EMP1372,Bob,Johnson,35,106961.68,2020-12-19,bob.johnson@example.com,6395517207,POOR,PENDING,0,HR,Florida
EMP1373,Eva,Garcia,32,71923,2020-10-01,eva.garcia@example.com,4964985600,GOOD,PENDING,1,Sales,Texas
EMP1374,Bob,Smith,30,77192.43,2022-11-12,bob.smith@example.com,2562531354,EXCELLENT,ACTIVE,0,HR,Nevada
EMP1375,Grace,Brown,40,98540.3,2023-01-05,grace.brown@example.com,2510505378,GOOD,PENDING,0,Admin,Florida
EMP1376,Charlie,Brown,32,63096.9,2020-10-14,charlie.brown@example.com,5381649382,AVERAGE,INACTIVE,0,Admin,Florida
EMP1377,Alice,Smith,35,107065.12,2021-02-03,alice.smith@example.com,1849196654,AVERAGE,ACTIVE,0,Cloud Tech,Florida
EMP1378,Heidi,Johnson,40,108792.43,2023-12-25,heidi.johnson@example.com,3307704610,POOR,INACTIVE,1,DevOps,Florida
EMP1379,Bob,Smith,32,69239.7,2020-03-07,bob.smith@example.com,7295963903,EXCELLENT,INACTIVE,0,Cloud Tech,New York
EMP1380,Charlie,Garcia,40,85756.42,2023-01-30,charlie.garcia@example.com,907426087,AVERAGE,INACTIVE,1,Sales,Nevada
EMP1381,Eva,Miller,32,100328.62,2024-04-05,eva.miller@example.com,501716444,AVERAGE,ACTIVE,1,HR,Illinois
EMP1382,Grace,Brown,25,111236.69,2021-09-01,grace.brown@example.com,5618579063,EXCELLENT,ACTIVE,1,DevOps,Nevada
EMP1383,Eva,Jones,35,106832.22,2024-05-07,eva.jones@example.com,7715910299,GOOD,ACTIVE,1,Cloud Tech,Florida
EMP1384,Frank,Jones,32,59746.45,2023-06-15,frank.jones@example.com,2156321357,GOOD,ACTIVE,1,DevOps,Florida
EMP1385,David,Garcia,25,91780.04,2021-07-29,david.garcia@example.com,40104144,POOR,PENDING,1,Sales,California
EMP1386,Eva,Williams,35,107062.66,2023-10-23,eva.williams@example.com,9642297124,GOOD,PENDING,1,Sales,California
EMP1387,Grace,Davis,25,110625.52,2023-12-07,grace.davis@example.com,2967188396,EXCELLENT,ACTIVE,1,HR,Nevada
EMP1388,Frank,Smith,30,90419.79,2020-10-18,frank.smith@example.com,7457314414,AVERAGE,INACTIVE,1,DevOps,Florida
EMP1389,Grace,Smith,40,111608.76,2024-06-15,grace.smith@example.com,8331170302,GOOD,PENDING,1,Finance,Texas
EMP1390,Eva,Williams,35,50173.12,2023-04-06,eva.williams@example.com,7637153987,POOR,INACTIVE,0,Finance,Florida
EMP1391,Bob,Williams,40,109507.44,2022-01-03,bob.williams@example.com,5472812355,GOOD,PENDING,0,DevOps,Nevada
EMP1392,Grace,Garcia,30,72600.56,2021-07-03,grace.garcia@example.com,7983631461,EXCELLENT,INACTIVE,0,Finance,New York
EMP1393,Charlie,Garcia,32,53388.65,2024-04-10,charlie.garcia@example.com,4912711306,POOR,PENDING,1,Finance,California
EMP1394,Heidi,Williams,25,50047.32,2022-07-23,heidi.williams@example.com,2407875417,GOOD,INACTIVE,0,Cloud Tech,New York
EMP1395,David,Brown,30,115290.79,2024-11-25,david.brown@example.com,1563268684,POOR,ACTIVE,0,DevOps,California
EMP1396,Frank,Garcia,35,61586.76,2023-08-21,frank.garcia@example.com,745106633,EXCELLENT,PENDING,0,Cloud Tech,California
EMP1397,Eva,Miller,30,56662.86,2023-12-12,eva.miller@example.com,3629489785,AVERAGE,ACTIVE,1,Finance,Nevada
EMP1398,Bob,Garcia,30,NULL,2023-10-24,bob.garcia@example.com,1031310093,EXCELLENT,PENDING,1,Sales,New York
EMP1399,Frank,Smith,25,54957.98,2022-09-05,frank.smith@example.com,3181439665,EXCELLENT,ACTIVE,1,Finance,Nevada
EMP1400,Bob,Garcia,25,76790.47,2020-10-07,bob.garcia@example.com,1347323548,EXCELLENT,INACTIVE,1,HR,California
EMP1401,Charlie,Brown,30,92722.35,2020-01-18,charlie.brown@example.com,4012897431,EXCELLENT,PENDING,0,Cloud Tech,Illinois
EMP1402,Frank,Williams,30,93125.32,2022-04-23,frank.williams@example.com,5122572075,AVERAGE,ACTIVE,0,DevOps,Nevada
EMP1403,David,Smith,25,101100.64,2023-04-22,david.smith@example.com,5024120956,AVERAGE,ACTIVE,0,Cloud Tech,New York
EMP1404,Grace,Garcia,35,55897.41,2023-08-13,grace.garcia@example.com,9073710093,POOR,INACTIVE,0,Admin,New York
EMP1405,Eva,Brown,25,92484.88,2022-11-26,eva.brown@example.com,3882211456,GOOD,ACTIVE,1,DevOps,California
EMP1406,Grace,Miller,35,77011.99,2022-10-10,grace.miller@example.com,7584745704,AVERAGE,ACTIVE,1,DevOps,Texas
EMP1407,Bob,Garcia,32,77078.68,2020-09-27,bob.garcia@example.com,4589714801,AVERAGE,INACTIVE,1,Cloud Tech,California
EMP1408,Grace,Brown,35,82971.02,2024-04-11,grace.brown@example.com,6325703964,GOOD,ACTIVE,0,Sales,Nevada
EMP1409,Bob,Miller,25,65102.01,2021-06-20,bob.miller@example.com,3136148781,AVERAGE,ACTIVE,1,Sales,Texas
EMP1410,Grace,Williams,32,103697.7,2022-10-23,grace.williams@example.com,4556964429,EXCELLENT,PENDING,1,HR,Nevada
EMP1411,Grace,Garcia,25,60687.63,2023-06-15,grace.garcia@example.com,9859167953,EXCELLENT,PENDING,0,DevOps,Illinois
EMP1412,Bob,Miller,32,77351.21,2021-10-31,bob.miller@example.com,1072728497,GOOD,PENDING,0,Admin,New York
EMP1413,Bob,Smith,35,66704.62,2024-09-29,bob.smith@example.com,2474140702,POOR,PENDING,1,DevOps,Florida
EMP1414,Grace,Williams,25,71650.3,2020-04-22,grace.williams@example.com,4910740649,POOR,PENDING,1,Finance,Illinois
EMP1415,Charlie,Smith,25,50794.54,2023-12-07,charlie.smith@example.com,425488213,GOOD,ACTIVE,1,Cloud Tech,Nevada
EMP1416,Frank,Jones,32,76030.86,2020-12-07,frank.jones@example.com,2369143074,GOOD,INACTIVE,1,Sales,Nevada
EMP1417,Eva,Johnson,25,86669.79,2021-07-11,eva.johnson@example.com,3666144941,EXCELLENT,INACTIVE,1,Cloud Tech,California
EMP1418,Bob,Garcia,40,84972.7,2020-04-23,bob.garcia@example.com,9659234267,POOR,INACTIVE,1,Finance,Illinois
EMP1419,Frank,Miller,30,100594.49,2023-10-12,frank.miller@example.com,3441497825,AVERAGE,PENDING,0,HR,Texas
EMP1420,Alice,Johnson,25,75478.35,2022-08-24,alice.johnson@example.com,6128758574,EXCELLENT,ACTIVE,0,Cloud Tech,New York
